[20] train loss: 0.5492189675569534, lr: 9.994393622037023e-05
[8580] train loss: 0.7739934846758842, lr: 4.999999873689376e-05
[8600] train loss: 0.6725383698940277, lr: 4.999999873689376e-05
[8620] train loss: 1.2313373312354088, lr: 4.999999873689376e-05
[8640] train loss: 8.556899227201939, lr: 4.999999873689376e-05
[8660] train loss: 5.090787336230278, lr: 4.999999873689376e-05
[8680] train loss: 2.350551262497902, lr: 4.999999873689376e-05
[8700] train loss: 1.491734690964222, lr: 4.999999873689376e-05
[8720] train loss: 4.208358362317085, lr: 4.999999873689376e-05
[8740] train loss: 4.204618811607361, lr: 4.999999873689376e-05
[8760] train loss: 2.709800362586975, lr: 4.999999873689376e-05
[8780] train loss: 3.2971314787864685, lr: 4.999999873689376e-05
[8800] train loss: 3.3842189088463783, lr: 4.999999873689376e-05
[8820] train loss: 1.7985409274697304, lr: 4.999999873689376e-05
[8840] train loss: 8.165014520287514, lr: 4.999999873689376e-05
[8860] train loss: 1.1891656443476677, lr: 4.999999873689376e-05
[8880] train loss: 0.511513739824295, lr: 4.999999873689376e-05
[8900] train loss: 0.5004303976893425, lr: 4.999999873689376e-05
[8920] train loss: 0.46286922693252563, lr: 4.999999873689376e-05
[8940] train loss: 0.5901586264371872, lr: 4.999999873689376e-05
[8960] train loss: 0.45382390171289444, lr: 4.999999873689376e-05
[8980] train loss: 0.6585242450237274, lr: 4.999999873689376e-05
[9000] train loss: 0.5995701849460602, lr: 4.999999873689376e-05
[9020] train loss: 0.4960203394293785, lr: 9.994393622037023e-05
[9040] train loss: 0.6019765064120293, lr: 9.969501115847379e-05
[9060] train loss: 0.3772398568689823, lr: 9.924798359861597e-05
[9080] train loss: 0.4054681211709976, lr: 9.860464342636988e-05
[9100] train loss: 0.5590026937425137, lr: 9.776754450285807e-05
[9120] train loss: 0.7131600379943848, lr: 9.67400410445407e-05
[9140] train loss: 0.6004348918795586, lr: 9.552620758768171e-05
[9160] train loss: 0.41130418330430984, lr: 9.413089719600976e-05
[9180] train loss: 0.3586933761835098, lr: 9.255966870114207e-05
[9200] train loss: 0.4217313602566719, lr: 9.081878670258448e-05
[9220] train loss: 3.0093092173337936, lr: 8.891518518794328e-05
[9240] train loss: 1.3097483813762665, lr: 8.68564602569677e-05
[9260] train loss: 1.29451035708189, lr: 8.46508119138889e-05
[9280] train loss: 1.118505172431469, lr: 8.230703679146245e-05
[9300] train loss: 1.3596300184726715, lr: 7.983447721926495e-05
[9320] train loss: 3.0064524710178375, lr: 7.724298484390602e-05
[9340] train loss: 1.520676627755165, lr: 7.454289880115539e-05
[9360] train loss: 1.601247027516365, lr: 7.174497295636684e-05
[9380] train loss: 1.182539850473404, lr: 6.886036862852052e-05
[9400] train loss: 0.8340298384428024, lr: 6.590057455468923e-05
[9420] train loss: 1.4249705746769905, lr: 6.28774068900384e-05
[9440] train loss: 1.7104299291968346, lr: 5.980289643048309e-05
[9460] train loss: 0.9073297195136547, lr: 5.668931407853961e-05
[9480] train loss: 2.7802697345614433, lr: 5.354906534194015e-05
[9500] train loss: 0.9659872651100159, lr: 5.039466850575991e-05
[9520] train loss: 1.8771780543029308, lr: 4.999999873689376e-05
[9540] train loss: 0.8267803937196732, lr: 4.999999873689376e-05
[9560] train loss: 1.049469269812107, lr: 4.999999873689376e-05
[9580] train loss: 0.9924576729536057, lr: 4.999999873689376e-05
[9600] train loss: 1.01795494556427, lr: 4.999999873689376e-05
[9620] train loss: 1.767675843089819, lr: 4.999999873689376e-05
[9640] train loss: 1.531266450881958, lr: 4.999999873689376e-05
[9660] train loss: 1.5708234310150146, lr: 4.999999873689376e-05
[9680] train loss: 0.8720352426171303, lr: 4.999999873689376e-05
[9700] train loss: 0.9630661606788635, lr: 4.999999873689376e-05
[9720] train loss: 0.75645362585783, lr: 4.999999873689376e-05
[9740] train loss: 0.6558431759476662, lr: 4.999999873689376e-05
[9760] train loss: 0.49684830754995346, lr: 4.999999873689376e-05
[9780] train loss: 0.4817880019545555, lr: 4.999999873689376e-05
[9800] train loss: 0.4108634367585182, lr: 4.999999873689376e-05
[9820] train loss: 0.32729125022888184, lr: 4.999999873689376e-05
[9840] train loss: 0.48539913445711136, lr: 4.999999873689376e-05
[9860] train loss: 0.3061743602156639, lr: 4.999999873689376e-05
[9880] train loss: 0.37280019745230675, lr: 4.999999873689376e-05
[9900] train loss: 0.2745250016450882, lr: 4.999999873689376e-05
[9920] train loss: 0.3364800252020359, lr: 4.999999873689376e-05
[9940] train loss: 0.7018049582839012, lr: 4.999999873689376e-05
[9960] train loss: 0.6850217394530773, lr: 4.999999873689376e-05
[9980] train loss: 0.4723629802465439, lr: 4.999999873689376e-05
[10000] train loss: 0.5662106201052666, lr: 4.999999873689376e-05
[10020] train loss: 0.34511393681168556, lr: 9.994393622037023e-05
[10040] train loss: 0.3427577540278435, lr: 9.969501115847379e-05
[10060] train loss: 0.8663040995597839, lr: 9.924798359861597e-05
[10080] train loss: 0.5327385067939758, lr: 9.860464342636988e-05
[10100] train loss: 0.450884111225605, lr: 9.776754450285807e-05
[10120] train loss: 0.5760927498340607, lr: 9.67400410445407e-05
[10140] train loss: 1.5696297660470009, lr: 9.552620758768171e-05
[10160] train loss: 1.3022551201283932, lr: 9.413089719600976e-05
[10180] train loss: 8.084275484085083, lr: 9.255966870114207e-05
[10200] train loss: 14.466921724379063, lr: 9.081878670258448e-05
[10220] train loss: 14.689233765006065, lr: 8.891518518794328e-05
[10240] train loss: 2.1309442967176437, lr: 8.68564602569677e-05
[20] train loss: 0.37685906887054443, lr: 9.994393622037023e-05
[40] train loss: 0.3628997951745987, lr: 9.969501115847379e-05
[60] train loss: 0.48728492856025696, lr: 9.924798359861597e-05
[80] train loss: 0.2759929336607456, lr: 9.860464342636988e-05
[100] train loss: 0.31449152156710625, lr: 9.776754450285807e-05
[120] train loss: 0.38439539074897766, lr: 9.67400410445407e-05
[140] train loss: 0.46185288578271866, lr: 9.552620758768171e-05
[160] train loss: 1.0443337485194206, lr: 9.413089719600976e-05
[180] train loss: 1.97248250618577, lr: 9.255966870114207e-05
[200] train loss: 0.7397119030356407, lr: 9.081878670258448e-05
[220] train loss: 0.5697098821401596, lr: 8.891518518794328e-05
[240] train loss: 1.524454478174448, lr: 8.68564602569677e-05
[260] train loss: 0.6704415269196033, lr: 8.46508119138889e-05
[280] train loss: 3.775511596351862, lr: 8.230703679146245e-05
[300] train loss: 1.6617162935435772, lr: 7.983447721926495e-05
[320] train loss: 0.5638164319097996, lr: 7.724298484390602e-05
[340] train loss: 1.1525391638278961, lr: 7.454289880115539e-05
[360] train loss: 1.064926903694868, lr: 7.174497295636684e-05
[380] train loss: 0.8379318937659264, lr: 6.886036862852052e-05
[400] train loss: 8.011278133839369, lr: 6.590057455468923e-05
[420] train loss: 1.0063088908791542, lr: 6.28774068900384e-05
[440] train loss: 2.452066883444786, lr: 5.980289643048309e-05
[460] train loss: 1.5577579885721207, lr: 5.668931407853961e-05
[480] train loss: 0.6143097877502441, lr: 5.354906534194015e-05
[500] train loss: 0.7775770500302315, lr: 5.039466850575991e-05
[520] train loss: 1.3076480031013489, lr: 4.999999873689376e-05
[540] train loss: 1.1742141097784042, lr: 4.999999873689376e-05
[560] train loss: 0.7853759527206421, lr: 4.999999873689376e-05
[580] train loss: 1.8634366989135742, lr: 4.999999873689376e-05
[600] train loss: 3.970291957259178, lr: 4.999999873689376e-05
[620] train loss: 3.443459674715996, lr: 4.999999873689376e-05
[640] train loss: 1.2286890521645546, lr: 4.999999873689376e-05
[660] train loss: 1.0097018480300903, lr: 4.999999873689376e-05
[680] train loss: 1.5229945480823517, lr: 4.999999873689376e-05
[700] train loss: 2.9324247166514397, lr: 4.999999873689376e-05
[720] train loss: 1.1921903640031815, lr: 4.999999873689376e-05
[740] train loss: 0.6522331014275551, lr: 4.999999873689376e-05
[760] train loss: 0.5968651250004768, lr: 4.999999873689376e-05
[780] train loss: 0.6041084676980972, lr: 4.999999873689376e-05
[800] train loss: 0.6664640381932259, lr: 4.999999873689376e-05
[820] train loss: 0.6105090379714966, lr: 4.999999873689376e-05
[840] train loss: 0.4586225152015686, lr: 4.999999873689376e-05
[860] train loss: 0.38645969331264496, lr: 4.999999873689376e-05
[880] train loss: 0.3598492443561554, lr: 4.999999873689376e-05
[900] train loss: 0.2875373773276806, lr: 4.999999873689376e-05
[920] train loss: 0.43955860286951065, lr: 4.999999873689376e-05
[940] train loss: 0.3526947721838951, lr: 4.999999873689376e-05
[960] train loss: 0.3223227821290493, lr: 4.999999873689376e-05
[980] train loss: 0.34320202469825745, lr: 4.999999873689376e-05
[1000] train loss: 0.9151213765144348, lr: 4.999999873689376e-05
[1020] train loss: 0.6178864166140556, lr: 9.994393622037023e-05
[1040] train loss: 5.465386927127838, lr: 9.969501115847379e-05
[1060] train loss: 1.6145041733980179, lr: 9.924798359861597e-05
[1080] train loss: 0.4746011905372143, lr: 9.860464342636988e-05
[1100] train loss: 0.8130542375147343, lr: 9.776754450285807e-05
[1120] train loss: 0.34300166368484497, lr: 9.67400410445407e-05
[1140] train loss: 0.34423984214663506, lr: 9.552620758768171e-05
[1160] train loss: 0.30715345591306686, lr: 9.413089719600976e-05
[1180] train loss: 0.2276049628853798, lr: 9.255966870114207e-05
[1200] train loss: 0.31484244763851166, lr: 9.081878670258448e-05
[1220] train loss: 0.25114529207348824, lr: 8.891518518794328e-05
[1240] train loss: 0.239774938672781, lr: 8.68564602569677e-05
[1260] train loss: 0.22415103390812874, lr: 8.46508119138889e-05
[1280] train loss: 0.28618257492780685, lr: 8.230703679146245e-05
[1300] train loss: 0.29943523183465004, lr: 7.983447721926495e-05
[1320] train loss: 0.25242286175489426, lr: 7.724298484390602e-05
[1340] train loss: 0.21401434391736984, lr: 7.454289880115539e-05
[1360] train loss: 0.27620599791407585, lr: 7.174497295636684e-05
[1380] train loss: 0.262676727026701, lr: 6.886036862852052e-05
[1400] train loss: 0.20891899429261684, lr: 6.590057455468923e-05
[1420] train loss: 0.24903101101517677, lr: 6.28774068900384e-05
[1440] train loss: 0.4795576184988022, lr: 5.980289643048309e-05
[1460] train loss: 0.4370298236608505, lr: 5.668931407853961e-05
[1480] train loss: 0.3445952869951725, lr: 5.354906534194015e-05
[1500] train loss: 0.3250834494829178, lr: 5.039466850575991e-05
[1520] train loss: 1.1513872034847736, lr: 4.999999873689376e-05
[1540] train loss: 2.1194835901260376, lr: 4.999999873689376e-05
[1560] train loss: 0.5888842195272446, lr: 4.999999873689376e-05
[1580] train loss: 0.2966570258140564, lr: 4.999999873689376e-05
[1600] train loss: 0.30427186191082, lr: 4.999999873689376e-05
[1620] train loss: 0.357221320271492, lr: 4.999999873689376e-05
[1640] train loss: 0.4085596762597561, lr: 4.999999873689376e-05
[1660] train loss: 0.40596045553684235, lr: 4.999999873689376e-05
[1680] train loss: 0.5376211181282997, lr: 4.999999873689376e-05
[1700] train loss: 0.32783374190330505, lr: 4.999999873689376e-05
[1720] train loss: 0.2661435827612877, lr: 4.999999873689376e-05
[1740] train loss: 0.21088111773133278, lr: 4.999999873689376e-05
[1760] train loss: 0.24760288000106812, lr: 4.999999873689376e-05
[1780] train loss: 0.4284566678106785, lr: 4.999999873689376e-05
[1800] train loss: 0.3455873280763626, lr: 4.999999873689376e-05
[1820] train loss: 0.3219735659658909, lr: 4.999999873689376e-05
[1840] train loss: 0.4093376398086548, lr: 4.999999873689376e-05
[1860] train loss: 0.22918814793229103, lr: 4.999999873689376e-05
[1880] train loss: 0.2639343626797199, lr: 4.999999873689376e-05
[1900] train loss: 0.2876659408211708, lr: 4.999999873689376e-05
[1920] train loss: 0.38526622019708157, lr: 4.999999873689376e-05
[1940] train loss: 0.3349459748715162, lr: 4.999999873689376e-05
[1960] train loss: 0.6565688028931618, lr: 4.999999873689376e-05
[1980] train loss: 0.566837802529335, lr: 4.999999873689376e-05
[2000] train loss: 0.4491160809993744, lr: 4.999999873689376e-05
[2020] train loss: 0.39285726845264435, lr: 9.994393622037023e-05
[2040] train loss: 0.7959897369146347, lr: 9.969501115847379e-05
[2060] train loss: 0.5627943426370621, lr: 9.924798359861597e-05
[2080] train loss: 0.2549061216413975, lr: 9.860464342636988e-05
[2100] train loss: 0.264318622648716, lr: 9.776754450285807e-05
[2120] train loss: 0.2929857224225998, lr: 9.67400410445407e-05
[2140] train loss: 0.2462928630411625, lr: 9.552620758768171e-05
[2160] train loss: 0.22753961011767387, lr: 9.413089719600976e-05
[2180] train loss: 0.2687549740076065, lr: 9.255966870114207e-05
[2200] train loss: 0.38348253443837166, lr: 9.081878670258448e-05
[2220] train loss: 0.39446742087602615, lr: 8.891518518794328e-05
[2240] train loss: 0.7347778528928757, lr: 8.68564602569677e-05
[2260] train loss: 0.6776653528213501, lr: 8.46508119138889e-05
[2280] train loss: 1.3635241948068142, lr: 8.230703679146245e-05
[2300] train loss: 2.4998909085989, lr: 7.983447721926495e-05
[2320] train loss: 1.451462984085083, lr: 7.724298484390602e-05
[2340] train loss: 1.6769697070121765, lr: 7.454289880115539e-05
[2360] train loss: 0.9858006983995438, lr: 7.174497295636684e-05
[2380] train loss: 0.9104526191949844, lr: 6.886036862852052e-05
[2400] train loss: 0.8534599989652634, lr: 6.590057455468923e-05
[2420] train loss: 3.4711288288235664, lr: 6.28774068900384e-05
[2440] train loss: 1.485349453985691, lr: 5.980289643048309e-05
[2460] train loss: 0.7881899178028107, lr: 5.668931407853961e-05
[2480] train loss: 2.377644866704941, lr: 5.354906534194015e-05
[2500] train loss: 2.288357824087143, lr: 5.039466850575991e-05
[2520] train loss: 6.491537868976593, lr: 4.999999873689376e-05
[2540] train loss: 3.096346437931061, lr: 4.999999873689376e-05
[2560] train loss: 2.060461476445198, lr: 4.999999873689376e-05
[2580] train loss: 0.4309099316596985, lr: 4.999999873689376e-05
[2600] train loss: 0.2802220582962036, lr: 4.999999873689376e-05
[2620] train loss: 0.3030921369791031, lr: 4.999999873689376e-05
[2640] train loss: 0.2961071729660034, lr: 4.999999873689376e-05
[2660] train loss: 0.2189767062664032, lr: 4.999999873689376e-05
[2680] train loss: 0.21560755372047424, lr: 4.999999873689376e-05
[2700] train loss: 0.19012800976634026, lr: 4.999999873689376e-05
[2720] train loss: 0.20763131976127625, lr: 4.999999873689376e-05
[2740] train loss: 0.2547115609049797, lr: 4.999999873689376e-05
[2760] train loss: 0.32253479212522507, lr: 4.999999873689376e-05
[2780] train loss: 0.3961142674088478, lr: 4.999999873689376e-05
[2800] train loss: 0.30536918342113495, lr: 4.999999873689376e-05
[2820] train loss: 0.2960433289408684, lr: 4.999999873689376e-05
[2840] train loss: 0.33949150145053864, lr: 4.999999873689376e-05
[2860] train loss: 0.5994995124638081, lr: 4.999999873689376e-05
[2880] train loss: 0.26683923229575157, lr: 4.999999873689376e-05
[2900] train loss: 0.2627530209720135, lr: 4.999999873689376e-05
[2920] train loss: 0.221736591309309, lr: 4.999999873689376e-05
[2940] train loss: 0.26193030923604965, lr: 4.999999873689376e-05
[2960] train loss: 0.23831414803862572, lr: 4.999999873689376e-05
[2980] train loss: 0.29986154101789, lr: 4.999999873689376e-05
[3000] train loss: 0.2970813661813736, lr: 4.999999873689376e-05
[3020] train loss: 0.3062676340341568, lr: 9.994393622037023e-05
[3040] train loss: 0.29664526134729385, lr: 9.969501115847379e-05
[3060] train loss: 0.2787677776068449, lr: 9.924798359861597e-05
[3080] train loss: 0.5487383157014847, lr: 9.860464342636988e-05
[3100] train loss: 0.380816213786602, lr: 9.776754450285807e-05
[3120] train loss: 0.3687378540635109, lr: 9.67400410445407e-05
[3140] train loss: 0.6438955962657928, lr: 9.552620758768171e-05
[3160] train loss: 0.48028863221406937, lr: 9.413089719600976e-05
[3180] train loss: 0.40520593523979187, lr: 9.255966870114207e-05
[3200] train loss: 0.5051455721259117, lr: 9.081878670258448e-05
[3220] train loss: 0.5833292901515961, lr: 8.891518518794328e-05
[3240] train loss: 1.989620566368103, lr: 8.68564602569677e-05
[3260] train loss: 1.3529023602604866, lr: 8.46508119138889e-05
[3280] train loss: 2.0665908753871918, lr: 8.230703679146245e-05
[3300] train loss: 1.5719226598739624, lr: 7.983447721926495e-05
[3320] train loss: 0.9967214465141296, lr: 7.724298484390602e-05
[3340] train loss: 3.114707663655281, lr: 7.454289880115539e-05
[3360] train loss: 7.288921043276787, lr: 7.174497295636684e-05
[3380] train loss: 0.9077707231044769, lr: 6.886036862852052e-05
[3400] train loss: 0.7093746736645699, lr: 6.590057455468923e-05
[3420] train loss: 0.4352111257612705, lr: 6.28774068900384e-05
[3440] train loss: 0.38730843365192413, lr: 5.980289643048309e-05
[3460] train loss: 0.2915828675031662, lr: 5.668931407853961e-05
[3480] train loss: 0.23184985667467117, lr: 5.354906534194015e-05
[3500] train loss: 0.28838759288191795, lr: 5.039466850575991e-05
[3520] train loss: 0.42756928503513336, lr: 4.999999873689376e-05
[3540] train loss: 4.593179680407047, lr: 4.999999873689376e-05
[3560] train loss: 0.746023915708065, lr: 4.999999873689376e-05
[3580] train loss: 0.4292774945497513, lr: 4.999999873689376e-05
[3600] train loss: 5.300004839897156, lr: 4.999999873689376e-05
[3620] train loss: 5.271490961313248, lr: 4.999999873689376e-05
[3640] train loss: 2.6399791836738586, lr: 4.999999873689376e-05
[3660] train loss: 3.5837802290916443, lr: 4.999999873689376e-05
[3680] train loss: 5.3463823944330215, lr: 4.999999873689376e-05
[3700] train loss: 5.895711898803711, lr: 4.999999873689376e-05
[3720] train loss: 10.403578504920006, lr: 4.999999873689376e-05
[3740] train loss: 2.2902157232165337, lr: 4.999999873689376e-05
[3760] train loss: 3.463382199406624, lr: 4.999999873689376e-05
[3780] train loss: 17.855276823043823, lr: 4.999999873689376e-05
[3800] train loss: 17.221881195902824, lr: 4.999999873689376e-05
[3820] train loss: 1.914170853793621, lr: 4.999999873689376e-05
[3840] train loss: 0.7854234874248505, lr: 4.999999873689376e-05
[3860] train loss: 0.9917220175266266, lr: 4.999999873689376e-05
[3880] train loss: 1.1598218977451324, lr: 4.999999873689376e-05
[3900] train loss: 1.5920064449310303, lr: 4.999999873689376e-05
[3920] train loss: 13.206477493047714, lr: 4.999999873689376e-05
[3940] train loss: 10.582782506942749, lr: 4.999999873689376e-05
[3960] train loss: 1.8348198533058167, lr: 4.999999873689376e-05
[3980] train loss: 1.8003827035427094, lr: 4.999999873689376e-05
[4000] train loss: 2.9300525784492493, lr: 4.999999873689376e-05
[4020] train loss: 3.8571491092443466, lr: 9.994393622037023e-05
[4040] train loss: 14.108674317598343, lr: 9.969501115847379e-05
[4060] train loss: 1.6463744640350342, lr: 9.924798359861597e-05
[4080] train loss: 0.83177250623703, lr: 9.860464342636988e-05
[4100] train loss: 2.1194454580545425, lr: 9.776754450285807e-05
[4120] train loss: 0.8476345464587212, lr: 9.67400410445407e-05
[4140] train loss: 0.7009502537548542, lr: 9.552620758768171e-05
[4160] train loss: 0.3970867022871971, lr: 9.413089719600976e-05
[4180] train loss: 0.5105856284499168, lr: 9.255966870114207e-05
[4200] train loss: 0.5997327715158463, lr: 9.081878670258448e-05
[4220] train loss: 0.765058621764183, lr: 8.891518518794328e-05
[4240] train loss: 0.4543580263853073, lr: 8.68564602569677e-05
[4260] train loss: 0.5299643501639366, lr: 8.46508119138889e-05
[4280] train loss: 0.3355185464024544, lr: 8.230703679146245e-05
[4300] train loss: 0.35355810448527336, lr: 7.983447721926495e-05
[4320] train loss: 0.38403084874153137, lr: 7.724298484390602e-05
[4340] train loss: 1.0264353454113007, lr: 7.454289880115539e-05
[4360] train loss: 9.780019648373127, lr: 7.174497295636684e-05
[4380] train loss: 6.913566753268242, lr: 6.886036862852052e-05
[4400] train loss: 1.514307864010334, lr: 6.590057455468923e-05
[4420] train loss: 0.7765378579497337, lr: 6.28774068900384e-05
[4440] train loss: 0.8392709791660309, lr: 5.980289643048309e-05
[4460] train loss: 0.4795342981815338, lr: 5.668931407853961e-05
[4480] train loss: 0.7066726386547089, lr: 5.354906534194015e-05
[4500] train loss: 1.0470886081457138, lr: 5.039466850575991e-05
[4520] train loss: 0.8117399141192436, lr: 4.999999873689376e-05
[4540] train loss: 0.5512212440371513, lr: 4.999999873689376e-05
[4560] train loss: 1.2009229362010956, lr: 4.999999873689376e-05
[4580] train loss: 0.7036144211888313, lr: 4.999999873689376e-05
[4600] train loss: 0.8116403222084045, lr: 4.999999873689376e-05
[4620] train loss: 2.3286615163087845, lr: 4.999999873689376e-05
[4640] train loss: 0.7889938056468964, lr: 4.999999873689376e-05
[4660] train loss: 1.0465477108955383, lr: 4.999999873689376e-05
[4680] train loss: 0.8660120069980621, lr: 4.999999873689376e-05
[4700] train loss: 0.5263344720005989, lr: 4.999999873689376e-05
[4720] train loss: 2.427691727876663, lr: 4.999999873689376e-05
[4740] train loss: 2.0445630252361298, lr: 4.999999873689376e-05
[4760] train loss: 1.5505054965615273, lr: 4.999999873689376e-05
[4780] train loss: 0.8018645495176315, lr: 4.999999873689376e-05
[4800] train loss: 0.7870908975601196, lr: 4.999999873689376e-05
[4820] train loss: 0.4666607864201069, lr: 4.999999873689376e-05
[4840] train loss: 0.45192795991897583, lr: 4.999999873689376e-05
[4860] train loss: 0.36777035519480705, lr: 4.999999873689376e-05
[4880] train loss: 0.33795513957738876, lr: 4.999999873689376e-05
[4900] train loss: 0.381835762411356, lr: 4.999999873689376e-05
[4920] train loss: 0.36524418741464615, lr: 4.999999873689376e-05
[4940] train loss: 0.29595039039850235, lr: 4.999999873689376e-05
[4960] train loss: 0.45115402713418007, lr: 4.999999873689376e-05
[4980] train loss: 0.4274371676146984, lr: 4.999999873689376e-05
[5000] train loss: 0.7229315415024757, lr: 4.999999873689376e-05
[5020] train loss: 1.4194212853908539, lr: 9.994393622037023e-05
[5040] train loss: 9.217084631323814, lr: 9.969501115847379e-05
[5060] train loss: 14.283495381474495, lr: 9.924798359861597e-05
[5080] train loss: 15.517624080181122, lr: 9.860464342636988e-05
[5100] train loss: 1.881657987833023, lr: 9.776754450285807e-05
[5120] train loss: 0.7570837289094925, lr: 9.67400410445407e-05
[5140] train loss: 1.5231430679559708, lr: 9.552620758768171e-05
[5160] train loss: 1.52721606194973, lr: 9.413089719600976e-05
[5180] train loss: 0.7664053738117218, lr: 9.255966870114207e-05
[5200] train loss: 0.44849684089422226, lr: 9.081878670258448e-05
[5220] train loss: 0.4093717336654663, lr: 8.891518518794328e-05
[5240] train loss: 0.44343357533216476, lr: 8.68564602569677e-05
[5260] train loss: 0.7874294444918633, lr: 8.46508119138889e-05
[5280] train loss: 2.0593540742993355, lr: 8.230703679146245e-05
[5300] train loss: 0.815739631652832, lr: 7.983447721926495e-05
[5320] train loss: 0.6542866714298725, lr: 7.724298484390602e-05
[5340] train loss: 1.9935968965291977, lr: 7.454289880115539e-05
[5360] train loss: 1.1004859507083893, lr: 7.174497295636684e-05
[5380] train loss: 0.7591370120644569, lr: 6.886036862852052e-05
[5400] train loss: 0.7248652167618275, lr: 6.590057455468923e-05
[5420] train loss: 0.7590740993618965, lr: 6.28774068900384e-05
[5440] train loss: 0.7384744882583618, lr: 5.980289643048309e-05
[5460] train loss: 0.4089714288711548, lr: 5.668931407853961e-05
[5480] train loss: 0.5272423923015594, lr: 5.354906534194015e-05
[5500] train loss: 1.1182710230350494, lr: 5.039466850575991e-05
[5520] train loss: 1.5075856894254684, lr: 4.999999873689376e-05
[5540] train loss: 1.6328345388174057, lr: 4.999999873689376e-05
[5560] train loss: 1.7873764783143997, lr: 4.999999873689376e-05
[5580] train loss: 1.6667234376072884, lr: 4.999999873689376e-05
[5600] train loss: 1.3393098339438438, lr: 4.999999873689376e-05
[5620] train loss: 1.4449155703186989, lr: 4.999999873689376e-05
[5640] train loss: 2.78944119066, lr: 4.999999873689376e-05
[5660] train loss: 1.7052783966064453, lr: 4.999999873689376e-05
[5680] train loss: 1.6275345832109451, lr: 4.999999873689376e-05
[5700] train loss: 5.523482844233513, lr: 4.999999873689376e-05
[5720] train loss: 3.082057014107704, lr: 4.999999873689376e-05
[5740] train loss: 2.1670834124088287, lr: 4.999999873689376e-05
[5760] train loss: 2.1140734180808067, lr: 4.999999873689376e-05
[5780] train loss: 2.3997947722673416, lr: 4.999999873689376e-05
[5800] train loss: 2.035040959715843, lr: 4.999999873689376e-05
[5820] train loss: 4.547718890011311, lr: 4.999999873689376e-05
[5840] train loss: 3.4877378791570663, lr: 4.999999873689376e-05
[5860] train loss: 2.1945776641368866, lr: 4.999999873689376e-05
[5880] train loss: 2.394345283508301, lr: 4.999999873689376e-05
[5900] train loss: 1.4187235981225967, lr: 4.999999873689376e-05
[5920] train loss: 1.2268803864717484, lr: 4.999999873689376e-05
[5940] train loss: 1.0527318120002747, lr: 4.999999873689376e-05
[5960] train loss: 3.196805492043495, lr: 4.999999873689376e-05
[5980] train loss: 7.2072466015815735, lr: 4.999999873689376e-05
[6000] train loss: 1.4994616955518723, lr: 4.999999873689376e-05
[6020] train loss: 11.512324884533882, lr: 9.994393622037023e-05
[6040] train loss: 11.1874640583992, lr: 9.969501115847379e-05
[6060] train loss: 7.8871816992759705, lr: 9.924798359861597e-05
[6080] train loss: 1.857034519314766, lr: 9.860464342636988e-05
[6100] train loss: 2.779527649283409, lr: 9.776754450285807e-05
[6120] train loss: 2.1864796578884125, lr: 9.67400410445407e-05
[6140] train loss: 1.4372135400772095, lr: 9.552620758768171e-05
[6160] train loss: 1.2197128683328629, lr: 9.413089719600976e-05
[6180] train loss: 1.0174878984689713, lr: 9.255966870114207e-05
[6200] train loss: 1.0639280751347542, lr: 9.081878670258448e-05
[6220] train loss: 1.4394067153334618, lr: 8.891518518794328e-05
[6240] train loss: 1.9431609436869621, lr: 8.68564602569677e-05
[6260] train loss: 2.142607182264328, lr: 8.46508119138889e-05
[6280] train loss: 2.18564110994339, lr: 8.230703679146245e-05
[6300] train loss: 1.2825897857546806, lr: 7.983447721926495e-05
[6320] train loss: 0.5197505503892899, lr: 7.724298484390602e-05
[6340] train loss: 0.5758480131626129, lr: 7.454289880115539e-05
[6360] train loss: 0.6849641054868698, lr: 7.174497295636684e-05
[6380] train loss: 0.6164501309394836, lr: 6.886036862852052e-05
[6400] train loss: 0.9954148083925247, lr: 6.590057455468923e-05
[6420] train loss: 0.572706937789917, lr: 6.28774068900384e-05
[6440] train loss: 0.602053813636303, lr: 5.980289643048309e-05
[6460] train loss: 0.8427695482969284, lr: 5.668931407853961e-05
[6480] train loss: 0.4704561084508896, lr: 5.354906534194015e-05
[6500] train loss: 0.5624530538916588, lr: 5.039466850575991e-05
[6520] train loss: 1.029639296233654, lr: 4.999999873689376e-05
[6540] train loss: 0.6552674770355225, lr: 4.999999873689376e-05
[6560] train loss: 0.7069211900234222, lr: 4.999999873689376e-05
[6580] train loss: 0.42036299407482147, lr: 4.999999873689376e-05
[6600] train loss: 0.36271852999925613, lr: 4.999999873689376e-05
[6620] train loss: 0.3486882448196411, lr: 4.999999873689376e-05
[6640] train loss: 0.32437796145677567, lr: 4.999999873689376e-05
[6660] train loss: 16.277300000190735, lr: 4.999999873689376e-05
[6680] train loss: 10.404864072799683, lr: 4.999999873689376e-05
[6700] train loss: 2.953817419707775, lr: 4.999999873689376e-05
[6720] train loss: 1.447347268462181, lr: 4.999999873689376e-05
[6740] train loss: 3.4333095028996468, lr: 4.999999873689376e-05
[6760] train loss: 5.936619862914085, lr: 4.999999873689376e-05
[6780] train loss: 2.788910746574402, lr: 4.999999873689376e-05
[6800] train loss: 5.64856643602252, lr: 4.999999873689376e-05
[6820] train loss: 1.230931669473648, lr: 4.999999873689376e-05
[6840] train loss: 2.518680229783058, lr: 4.999999873689376e-05
[6860] train loss: 0.8508338257670403, lr: 4.999999873689376e-05
